0.09999999,1.166252,1.165540292,2
0.2,1.318767,1.317149174,2
0.3,1.443383,1.443627617,2
0.3999999,1.545204,1.544805799,2
0.4999998,1.628398,1.627571551,2
0.5999997,1.696374,1.696843345,2
0.6999996,1.751916,1.751474674,2
0.7999995,1.797297,1.798643924,2
0.8999994,1.834377,1.836112367,2
0.9999993,1.864674,1.863980035,2
1.099999,1.889429,1.887229363,2
1.199999,1.909655,1.911163506,2
1.299999,1.926182,1.926380254,2
1.399999,1.939685,1.938563885,2
1.499999,1.950718,1.951169811,2
1.599999,1.959733,1.959631013,2
1.699999,1.967099,1.968145956,2
1.799999,1.973117,1.973282081,2
1.899999,1.978035,1.977733794,2
1.999998,1.982053,1.983602853,2
2.099998,1.985336,1.984979416,2
2.199998,1.988018,1.987036043,2
2.299998,1.99021,1.989050388,2
2.399998,1.992001,1.991377288,2
2.499998,1.993464,1.99248717,2
2.599998,1.99466,1.993886861,2
2.699998,1.995636,1.996602954,2
2.799998,1.996435,1.996215625,2
2.899998,1.997087,1.998070277,2
2.999998,1.99762,1.998279488,2
3.099998,1.998055,1.999607687,2
3.199997,1.998411,1.997680185,2
3.299997,1.998701,1.997786978,2
3.399997,1.998939,1.998211146,2
3.499997,1.999133,2.000230129,2
3.599997,1.999292,1.99969543,2
3.699997,1.999421,1.998690823,2
3.799997,1.999527,1.99867209,2
3.899997,1.999613,1.998426611,2
3.999997,1.999684,1.996976933,2
4.099999,1.999742,1.999947929,2
4.200001,1.999789,1.998897252,2
4.300004,1.999828,1.998814165,2
4.400006,1.999859,1.999197484,2
4.500008,1.999885,2.000653592,2
4.60001,1.999906,1.999342164,2
4.700013,1.999923,2.000361987,2
4.800015,1.999937,2.000711946,2
4.900017,1.999949,2.000844352,2
5.00002,1.999958,2.00064529,2
5.100022,1.833714,1.834153721,1
5.200024,1.681205,1.680444368,1
5.300026,1.556594,1.555587305,1
5.400029,1.454778,1.453349865,1
5.500031,1.371587,1.371895964,1
5.600033,1.303613,1.303628235,1
5.700036,1.248074,1.246456445,1
5.800038,1.202695,1.20163208,1
5.90004,1.165616,1.165174141,1
6.000042,1.135321,1.136214358,1
6.100045,1.110567,1.110027372,1
6.200047,1.090341,1.091602239,1
6.300049,1.073815,1.075093297,1
6.400052,1.060313,1.059809902,1
6.500054,1.04928,1.051676294,1
6.600056,1.040265,1.039536401,1
6.700058,1.0329,1.032312731,1
6.800061,1.026882,1.02621224,1
6.900063,1.021964,1.021187395,1
7.000065,1.017946,1.019681678,1
7.100068,1.014663,1.01435517,1
7.20007,1.011981,1.011421748,1
7.300072,1.009789,1.007710354,1
7.400074,1.007999,1.006737412,1
7.500077,1.006535,1.007591237,1
7.600079,1.00534,1.005358732,1
7.700081,1.004363,1.006062744,1
7.800084,1.003565,1.003533557,1
7.900086,1.002913,1.001370986,1
8.000088,1.00238,1.001276927,1
8.10009,1.001945,1.002224687,1
8.200092,1.001589,1.001542319,1
8.300095,1.001298,1.000979503,1
8.400097,1.001061,1.001243598,1
8.500099,1.000867,1.000758603,1
8.600101,1.000708,0.999771687,1
8.700104,1.000579,1.000986462,1
8.800106,1.000473,1.000032471,1
8.900108,1.000386,1.000500081,1
9.000111,1.000316,1.001268538,1
9.100113,1.000258,0.998941491,1
9.200115,1.000211,0.997561965,1
9.300117,1.000172,0.99935442,1
9.40012,1.000141,0.999500635,1
9.500122,1.000115,1.000469923,1
9.600124,1.000094,0.999163411,1
9.700127,1.000077,1.002500481,1
9.800129,1.000063,0.998625104,1
9.900131,1.000051,1.001505485,1
10.00013,1.000042,0.998859403,1
10.10014,1.332539,1.332450224,3
10.20014,1.637563,1.636960765,3
10.30014,1.886789,1.885996577,3
10.40014,2.090426,2.090951604,3
10.50014,2.256812,2.255087696,3
10.60015,2.392761,2.391564283,3
10.70015,2.503841,2.50489119,3
10.80015,2.594602,2.594470077,3
10.90015,2.66876,2.669544272,3
11.00016,2.729352,2.729263631,3
11.10016,2.778861,2.780443678,3
11.20016,2.819313,2.820449178,3
11.30016,2.852365,2.852350254,3
11.40017,2.879372,2.879093487,3
11.50017,2.901438,2.901196012,3
11.60017,2.919468,2.919336662,3
11.70017,2.934199,2.934966878,3
11.80017,2.946236,2.947963374,3
11.90018,2.95607,2.954742336,3
12.00018,2.964106,2.962338629,3
12.10018,2.970672,2.971298453,3
12.20018,2.976037,2.974765528,3
12.30019,2.98042,2.979175228,3
12.40019,2.984002,2.982324844,3
12.50019,2.986928,2.987233164,3
12.60019,2.98932,2.988979146,3
12.7002,2.991273,2.990245832,3
12.8002,2.992869,2.991748416,3
12.9002,2.994174,2.995317041,3
13.0002,2.995239,2.9949614,3
13.1002,2.99611,2.99676693,3
13.20021,2.996822,2.996996717,3
13.30021,2.997403,2.998955286,3
13.40021,2.997878,2.996762713,3
13.50021,2.998266,2.997858285,3
13.60022,2.998583,2.99883024,3
13.70022,2.998842,2.997956656,3
13.80022,2.999054,2.999705575,3
13.90022,2.999227,3.000032371,3
14.00023,2.999368,2.997799901,3
14.10023,2.999484,2.999684628,3
14.20023,2.999578,2.998694812,3
14.30023,2.999655,2.998368215,3
14.40023,2.999719,2.998186735,3
14.50024,2.99977,2.999004598,3
14.60024,2.999812,2.998606946,3
14.70024,2.999846,2.99955234,3
14.80024,2.999875,3.004300791,3
14.90025,2.999897,2.998130292,3
15.00025,2.999916,2.998019412,3
