0.09999999,1.166252,1.16659815919567,2
0.2,1.318767,1.31921058341022,2
0.3,1.443383,1.44325039605587,2
0.3999999,1.545204,1.54637063092648,2
0.4999998,1.628398,1.62904022271557,2
0.5999997,1.696374,1.69608967255108,2
0.6999996,1.751916,1.75211766186595,2
0.7999995,1.797297,1.79692914550069,2
0.8999994,1.834377,1.83438368077903,2
0.9999993,1.864674,1.86346671299243,2
1.099999,1.889429,1.88887767186471,2
1.199999,1.909655,1.90851725666746,2
1.299999,1.926182,1.92643256884156,2
1.399999,1.939685,1.93890856859525,2
1.499999,1.950718,1.95066604903104,2
1.599999,1.959733,1.95962963094534,2
1.699999,1.967099,1.96695607238021,2
1.799999,1.973117,1.97408218216616,2
1.899999,1.978035,1.97827544082856,2
1.999998,1.982053,1.98218010211496,2
2.099998,1.985336,1.98596127175249,2
2.199998,1.988018,1.98747665165327,2
2.299998,1.99021,1.98997489578429,2
2.399998,1.992001,1.99229913576039,2
2.499998,1.993464,1.99364926627378,2
2.599998,1.99466,1.99340825510408,2
2.699998,1.995636,1.99465331962144,2
2.799998,1.996435,1.99665761000007,2
2.899998,1.997087,1.99411922014963,2
2.999998,1.99762,1.99707072732612,2
3.099998,1.998055,1.99906106573497,2
3.199997,1.998411,1.99931569424568,2
3.299997,1.998701,1.99922682889327,2
3.399997,1.998939,1.99658173388433,2
3.499997,1.999133,1.99916819844887,2
3.599997,1.999292,1.99851026582479,2
3.699997,1.999421,2.00080499822856,2
3.799997,1.999527,2.00034574271779,2
3.899997,1.999613,1.99758550003752,2
3.999997,1.999684,2.00106556768253,2
4.099999,1.999742,1.99928002465903,2
4.200001,1.999789,2.00039854987889,2
4.300004,1.999828,2.00002191157846,2
4.400006,1.999859,2.00008583184153,2
4.500008,1.999885,1.99926281706799,2
4.60001,1.999906,2.0002842063663,2
4.700013,1.999923,1.99764952665794,2
4.800015,1.999937,1.99908379243545,2
4.900017,1.999949,1.99948383654507,2
5.00002,1.999958,2.00148082360811,2
5.100022,1.833714,1.83300230492453,1
5.200024,1.681205,1.67852141734,1
5.300026,1.556594,1.55591729315726,1
5.400029,1.454778,1.45606973292434,1
5.500031,1.371587,1.37176974871872,1
5.600033,1.303613,1.30396960054772,1
5.700036,1.248074,1.24850866445934,1
5.800038,1.202695,1.20207545204882,1
5.90004,1.165616,1.16570418981653,1
6.000042,1.135321,1.13436785675928,1
6.100045,1.110567,1.10817447116345,1
6.200047,1.090341,1.08868605186884,1
6.300049,1.073815,1.07344297707863,1
6.400052,1.060313,1.06168560039229,1
6.500054,1.04928,1.04877087048633,1
6.600056,1.040265,1.04120754479565,1
6.700058,1.0329,1.03320520705538,1
6.800061,1.026882,1.02622317080086,1
6.900063,1.021964,1.02070980201102,1
7.000065,1.017946,1.01656174675092,1
7.100068,1.014663,1.01418021668451,1
7.20007,1.011981,1.01201603784133,1
7.300072,1.009789,1.00921891079439,1
7.400074,1.007999,1.01003574376889,1
7.500077,1.006535,1.0062951515682,1
7.600079,1.00534,1.00523463999352,1
7.700081,1.004363,1.00527064865339,1
7.800084,1.003565,1.00546121954834,1
7.900086,1.002913,1.00340258721083,1
8.000088,1.00238,1.00363506857441,1
8.10009,1.001945,1.00190620693235,1
8.200092,1.001589,0.999354808260573,1
8.300095,1.001298,1.0014470193551,1
8.400097,1.001061,1.00272700895673,1
8.500099,1.000867,0.999688920790327,1
8.600101,1.000708,1.0008746908114,1
8.700104,1.000579,1.00111779142272,1
8.800106,1.000473,0.999316616735669,1
8.900108,1.000386,0.997979596642957,1
9.000111,1.000316,0.999781824191547,1
9.100113,1.000258,0.999979208711247,1
9.200115,1.000211,0.999848390610503,1
9.300117,1.000172,1.00069919781418,1
9.40012,1.000141,1.00102591400183,1
9.500122,1.000115,0.999491482809324,1
9.600124,1.000094,0.998998584807091,1
9.700127,1.000077,1.00066639044065,1
9.800129,1.000063,0.99932979770469,1
9.900131,1.000051,1.00070920754714,1
10.00013,1.000042,0.999829758609762,1
10.10014,1.332539,1.33101979138885,3
10.20014,1.637563,1.63892285969565,3
10.30014,1.886789,1.88857387770278,3
10.40014,2.090426,2.09105092587376,3
10.50014,2.256812,2.25781054435035,3
10.60015,2.392761,2.39190664370697,3
10.70015,2.503841,2.50355914410954,3
10.80015,2.594602,2.59435169913527,3
10.90015,2.66876,2.66797520432352,3
11.00016,2.729352,2.72881099440894,3
11.10016,2.778861,2.77845115244456,3
11.20016,2.819313,2.81932383476344,3
11.30016,2.852365,2.85139593777633,3
11.40017,2.879372,2.87888831265229,3
11.50017,2.901438,2.90352839378924,3
11.60017,2.919468,2.92047243619927,3
11.70017,2.934199,2.93610408985941,3
11.80017,2.946236,2.94765601862336,3
11.90018,2.95607,2.95438502624896,3
12.00018,2.964106,2.96390564469226,3
12.10018,2.970672,2.97016091295203,3
12.20018,2.976037,2.97586581496268,3
12.30019,2.98042,2.97991168431488,3
12.40019,2.984002,2.98358351953158,3
12.50019,2.986928,2.98608981992822,3
12.60019,2.98932,2.98897180667156,3
12.7002,2.991273,2.99221048560957,3
12.8002,2.992869,2.99208523242403,3
12.9002,2.994174,2.99442767362848,3
13.0002,2.995239,2.99575183361998,3
13.1002,2.99611,2.99824859693566,3
13.20021,2.996822,2.99683668487079,3
13.30021,2.997403,2.99727045186252,3
13.40021,2.997878,2.99835760028134,3
13.50021,2.998266,2.99786443226197,3
13.60022,2.998583,2.99973360392093,3
13.70022,2.998842,2.99802650504712,3
13.80022,2.999054,2.99988381788332,3
13.90022,2.999227,2.99911005089781,3
14.00023,2.999368,2.99983322204808,3
14.10023,2.999484,2.999304532134,3
14.20023,2.999578,3.00081556581749,3
14.30023,2.999655,2.99983219455829,3
14.40023,2.999719,3.00036341888871,3
14.50024,2.99977,3.0013237117911,3
14.60024,2.999812,3.00184269234832,3
14.70024,2.999846,2.99781219173341,3
14.80024,2.999875,2.99951240012867,3
14.90025,2.999897,3.00035459636092,3
15.00025,2.999916,2.99913501663719,3
