0,0.272381352210815
1,0.313816000964484
1,0.348233939043815
1,0.375555609934861
1,0.398188022305218
1,0.41684824606796
1,0.432562644173125
1,0.444604425379405
1,0.454744739406013
1,0.462610973755106
1,0.469348050602489
1,0.47652694570389
1,0.480085258645858
1,0.482720127625103
1,0.48569811170142
1,0.488313424164439
1,0.490623224937388
1,0.492796671927094
1,0.494282224520128
1,0.495710272724273
1,0.49614229609879
1,0.496110869244989
1,0.497751853183758
1,0.497633134266653
1,0.498564457155146
1,0.498507434868805
1,0.49831896330494
1,0.49820837582338
1,0.49919665304419
1,0.500585777737477
1,0.499241165787443
1,0.50067203132953
1,0.499647425221625
1,0.499320875039025
1,0.500202628191911
1,0.500137032773074
1,0.499681380557247
1,0.499769759509815
1,0.499342699307716
1,0.499698355342109
1,0.49982043430789
1,0.499743898002985
1,0.499882292570034
1,0.500029644764492
1,0.49976140613699
1,0.498601845761021
1,0.499437396571861
1,0.417392608480677
1,0.340591735890714
1,0.278460594855614
1,0.22801674694298
1,0.186948364139422
1,0.152790134341294
1,0.124525470144649
1,0.101515562346283
0,0.0830582915069744
0,0.0670467627542977
0,0.0559434159569665
0,0.0439095940173056
0,0.0371921399913562
0,0.0302217204777193
0,0.0249660044044178
0,0.0205496556607708
0,0.0172034087387366
0,0.0130268854472877
0,0.0110838461382695
0,0.0113748212904686
0,0.00795224474517629
0,0.00661028361015956
0,0.00569083042520794
0,0.00510418699088949
0,0.00383756988824126
0,0.0029435138403127
0,0.00303818165267241
0,0.00259544119464719
0,0.0018488308086118
0,0.0023660546428964
0,0.000974660075644694
0,0.00114538844601512
0,0.000905980428052638
0,0.00125325525766347
0,0.000443581302626428
0,0.0010169272779815
0,0.00116332374422345
0,0.00104713405191321
0,0.001066199924902
0,0.000970439583381796
0,0.00084057205879422
0,0.00125558850940561
0,0.000537903352842951
0,0.000404388428897113
0,0.00088757697103089
0,0.000384644917794629
0,0
0,0.000660428591157393
0,0.00109347384575998
0,0.00115943335098957
0,0.167826903550756
0,0.31844983594794
0,0.44304075678719
1,0.54463399905173
1,0.628973911846785
1,0.696048015325264
1,0.752077337344251
1,0.796409354490181
1,0.833589100983206
1,0.864032105360049
1,0.888367901759198
1,0.908597713522085
1,0.925618228843413
1,0.938481965846005
1,0.949661626194821
1,0.958186860055597
1,0.966066502574168
1,0.972445500408316
1,0.97661730595523
1,0.981611999665463
1,0.984738996219477
1,0.987109922992335
1,0.989205353310107
1,0.99099812206852
1,0.991889312682007
1,0.994210916894713
1,0.994531105754177
1,0.995390612326447
1,0.9963268785189
1,0.996996463715368
1,0.996763711702403
1,0.997690565846629
1,0.997146466706149
1,0.998176675724895
1,0.997672290503472
1,0.998155029392581
1,0.998239894450381
1,0.998410929787965
1,0.998977196326566
1,0.998471199029166
1,0.998615252216308
1,0.998166512777915
1,0.998655558996203
1,0.99973421360186
1,1
1,0.999590762400446
1,0.998375455967246
1,0.998640609544104
1,0.99929420916873
1,0.999502606697328
